Rank,Symbol,Latest_Return_%,RSI,MACD_Histogram,BB_Position,ATR_%,Volume_Surge_x,Corp_Ann_Sentiment,News_Sentiment,News_Articles,Blended_Sentiment,Patterns_Detected,Surge_Prob_%,Above_Threshold,Confidence
208,TIMEX,4.08,65.9,0.4052,1.0,4.14,1.68,0.0,0.15,7,0.09,—,22.4,NO,LOW ★
209,OPTIEMUS,-3.99,80.3,7.5218,0.86,5.17,0.64,0.0,0.21,7,0.12,—,22.4,NO,LOW ★
210,DELPHIFX,0.11,66.9,0.2093,0.77,5.38,0.79,0.0,0.0,5,0.0,Consolidation,22.4,NO,LOW ★
211,SUDARSCHEM,6.08,70.1,9.4658,1.0,3.51,1.6,0.0,-0.04,7,-0.02,—,22.4,NO,LOW ★
212,BIRLAMONEY,4.77,59.1,0.3953,0.99,3.47,8.83,0.0,-0.08,7,-0.05,Breakout,22.3,NO,LOW ★
213,GOACARBON,2.34,38.1,-0.8229,0.6,3.31,4.83,0.0,0.04,7,0.02,—,22.3,NO,LOW ★
214,JAYBARMARU,0.34,64.5,-0.1261,0.91,5.08,0.95,0.0,0.11,7,0.07,Doji,22.3,NO,LOW ★
215,DLF,0.0,70.5,2.8864,0.94,3.73,1.67,0.0,0.07,7,0.04,—,22.3,NO,LOW ★
216,SUDARCOLOR,4.75,55.3,0.0605,0.9,4.26,1.67,0.0,0.0,7,0.0,Engulfing,22.2,NO,LOW ★
217,SAPPL,2.03,61.3,3.8529,1.0,6.54,0.52,0.0,0.0,2,0.0,—,22.1,NO,LOW ★
218,PREMEXPLN,-3.71,34.9,-15.9369,0.15,6.44,1.42,0.7,0.19,7,0.39,—,22.1,NO,LOW ★
219,THANGAMAYL,-0.88,67.0,29.0939,0.83,6.48,0.73,0.0,0.25,7,0.15,Gap-Up,22.1,NO,LOW ★
220,ROLLT,-4.9,19.4,-0.1038,0.11,7.66,0.27,0.0,0.0,2,0.0,—,22.1,NO,LOW ★
221,MOBIKWIK,10.29,73.2,1.3046,1.0,3.33,14.34,0.55,-0.04,7,0.2,Breakout,22.0,NO,LOW ★
222,AMAGI,0.76,69.5,2.4158,0.83,6.29,0.38,0.0,0.09,7,0.05,Gap-Up,22.0,NO,LOW ★
223,RAMRAT,1.71,56.6,1.3777,0.77,3.7,1.3,0.0,0.11,7,0.07,Doji,22.0,NO,LOW ★
224,FOODSIN,-3.0,58.4,0.5891,0.78,5.71,0.54,0.0,0.01,7,0.01,—,22.0,NO,LOW ★
225,MAPMYINDIA,1.32,74.0,24.7132,1.0,4.74,0.81,0.0,0.19,7,0.11,—,21.9,NO,LOW ★
226,BLKASHYAP,4.8,53.7,-0.0952,0.66,3.65,1.24,0.0,0.3,7,0.18,Gap-Up,21.9,NO,LOW ★
227,TSFINV,0.32,87.7,5.5266,0.87,3.84,1.17,0.0,0.09,7,0.06,—,21.9,NO,LOW ★
228,AARVI,5.54,62.6,0.236,1.0,5.94,17.37,0.0,0.24,7,0.14,"Breakout, Gap-Up",21.9,NO,LOW ★
229,TCIEXP,1.12,53.9,1.8547,0.79,5.96,0.46,0.55,0.01,7,0.22,Doji,21.9,NO,LOW ★
230,KIRLOSENG,2.77,71.5,-5.5555,0.77,6.38,0.53,0.0,0.36,7,0.21,—,21.8,NO,LOW ★
231,MANAKSTEEL,-1.74,61.1,0.3258,0.67,5.53,0.28,0.0,0.38,2,0.22,—,21.8,NO,LOW ★
232,IOLCP,1.73,84.2,2.7113,0.98,5.84,0.23,0.0,0.03,7,0.02,—,21.7,NO,LOW ★
233,SVLL,-4.45,39.1,-7.4532,0.0,6.1,5.67,0.0,0.14,7,0.08,—,21.7,NO,LOW ★
234,BUILDPRO,0.0,77.5,29.902,1.0,5.48,1.11,0.0,-0.04,7,-0.03,—,21.7,NO,LOW ★
235,NORTHARC,5.67,66.9,1.2346,1.0,4.08,4.97,0.0,0.0,7,0.0,Breakout,21.7,NO,LOW ★
236,TBZ,-1.39,76.8,2.5257,1.0,5.8,0.65,0.0,0.11,7,0.06,Gap-Up,21.7,NO,LOW ★
237,GAUDIUMIVF,4.27,67.6,1.1305,0.95,3.47,1.66,0.0,0.28,7,0.17,—,21.7,NO,LOW ★
238,RBZJEWEL,0.34,71.9,1.9091,1.0,5.56,1.56,0.0,0.04,7,0.03,Gap-Up,21.7,NO,LOW ★
239,IXIGO,1.45,60.8,-0.0196,0.67,4.72,1.88,0.0,0.1,7,0.06,—,21.7,NO,LOW ★
240,UJJIVANSFB,4.3,69.9,0.6097,1.0,3.57,1.99,0.0,-0.08,7,-0.05,Breakout,21.7,NO,LOW ★
241,TIL,-1.14,41.7,0.3729,0.62,5.76,0.73,0.0,0.12,7,0.07,—,21.7,NO,LOW ★
242,AETHER,1.01,80.5,17.1866,0.95,4.7,0.93,0.0,0.37,7,0.22,Doji,21.7,NO,LOW ★
243,CYIENTDLM,1.37,72.1,5.9336,1.0,4.97,0.42,0.0,0.11,7,0.07,Doji,21.6,NO,LOW ★
244,BAJAJCON,4.15,63.0,2.6043,1.0,3.7,4.17,0.0,0.07,7,0.04,Breakout,21.6,NO,LOW ★
245,VERANDA,-3.5,45.5,-0.8088,0.39,4.96,0.32,0.0,0.0,7,0.0,—,21.6,NO,LOW ★
246,PANACHE,0.56,55.6,-0.5059,0.77,6.29,0.56,0.0,0.11,7,0.06,Doji,21.6,NO,LOW ★
247,EMUDHRA,4.78,47.0,0.8248,0.67,3.16,90.06,0.0,0.0,7,0.0,—,21.6,NO,LOW ★
248,COUNCODOS,0.0,98.3,0.1042,1.0,6.57,3.19,0.0,0.0,1,0.0,—,21.6,NO,LOW ★
249,CGCL,0.0,83.5,1.6261,0.89,4.18,0.73,0.0,0.04,7,0.03,—,21.5,NO,LOW ★
250,TASTYBITE,2.98,69.5,14.5274,1.0,3.74,2.14,0.0,0.04,7,0.03,Breakout,21.5,NO,LOW ★
251,TAKE,-4.02,19.1,-0.1993,0.13,6.29,0.86,0.0,-0.07,7,-0.04,—,21.5,NO,LOW ★
252,GODREJPROP,5.08,81.8,22.9221,1.0,2.86,1.29,0.0,-0.14,7,-0.09,—,21.5,NO,LOW ★
253,RESPONIND,-1.03,48.0,-1.5112,0.37,5.58,0.28,0.0,0.04,7,0.03,—,21.5,NO,LOW ★
254,AYMSYNTEX,-1.35,56.3,-0.2704,0.48,6.76,0.86,0.0,0.0,7,0.0,—,21.4,NO,LOW ★
255,INDORAMA,4.41,55.4,-0.141,0.78,4.9,0.27,0.0,-0.07,7,-0.04,—,21.4,NO,LOW ★
256,SILVERTUC,-4.42,44.6,-0.8502,0.23,5.21,1.36,0.0,0.26,7,0.15,—,21.4,NO,LOW ★
257,DIGITIDE,3.03,64.2,2.2246,0.86,6.49,0.08,0.0,0.0,7,0.0,—,21.4,NO,LOW ★
258,BANG,4.34,44.8,0.0529,0.38,8.11,0.66,0.0,-0.06,7,-0.03,Gap-Up,21.4,NO,LOW ★
259,SENCO,3.87,64.4,2.4975,1.0,4.11,1.23,0.0,0.19,7,0.12,—,21.3,NO,LOW ★
260,NGIL,-2.44,60.2,0.136,0.62,5.88,2.18,0.0,0.0,1,0.0,—,21.3,NO,LOW ★
261,KRISHNADEF,0.07,46.0,-1.0715,0.67,5.28,0.62,0.0,0.12,7,0.07,Doji,21.3,NO,LOW ★
262,SUPRIYA,-2.32,40.0,-20.7366,0.12,6.12,0.26,0.0,0.26,7,0.16,—,21.3,NO,LOW ★
263,LODHA,2.4,93.0,26.0106,1.0,3.79,0.94,0.0,0.2,7,0.12,—,21.2,NO,LOW ★
264,SPCENET,2.83,59.9,0.0379,0.8,6.32,0.65,0.0,0.11,7,0.07,Gap-Up,21.2,NO,LOW ★
265,CPCAP,-2.4,60.2,0.3781,0.75,4.88,0.97,0.0,-0.07,7,-0.04,—,21.2,NO,LOW ★
266,RML,1.75,71.4,13.0661,0.88,4.91,0.49,0.0,0.24,7,0.14,—,21.2,NO,LOW ★
267,BHAGYANGR,2.45,48.9,-5.396,0.53,5.84,0.64,0.0,0.44,7,0.27,Gap-Up,21.1,NO,LOW ★
268,NIRAJISPAT,4.23,44.0,-0.8148,0.26,6.77,0.4,0.0,0.0,0,0.0,Gap-Up,21.1,NO,LOW ★
269,KWIL,0.61,28.8,-0.5985,0.22,4.4,0.98,0.0,0.1,7,0.06,Gap-Up,21.1,NO,LOW ★
270,SIGNPOST,-0.78,75.8,6.1723,0.9,6.41,0.55,0.0,0.15,7,0.09,—,21.1,NO,LOW ★
271,HALEOSLABS,3.22,65.3,14.5047,0.76,6.07,2.49,0.0,-0.15,4,-0.09,—,21.1,NO,LOW ★
272,DECNGOLD,0.01,45.9,-1.9349,0.59,7.49,1.05,0.0,0.0,5,0.0,—,21.1,NO,LOW ★
273,PARAS,2.98,38.9,-20.9657,0.46,6.35,1.06,0.0,0.35,7,0.21,—,21.1,NO,LOW ★
274,JYOTICNC,3.58,65.1,1.8771,0.83,3.96,1.52,0.0,0.3,7,0.18,—,21.1,NO,LOW ★
275,MIRZAINT,2.23,76.5,0.5866,1.0,5.71,0.82,0.0,0.08,7,0.05,Gap-Up,21.1,NO,LOW ★
276,FERMENTA,2.53,70.2,4.3931,1.0,5.73,0.28,0.0,0.11,7,0.07,Gap-Up,21.0,NO,LOW ★
277,STYLEBAAZA,-1.72,37.5,1.2973,0.37,5.83,1.01,0.0,0.0,7,0.0,—,21.0,NO,LOW ★
278,ONELIFECAP,-2.42,72.7,0.0576,0.73,5.89,0.4,0.0,0.0,1,0.0,—,20.9,NO,LOW ★
279,YASHO,1.09,58.7,-26.891,0.9,5.31,0.44,0.0,0.09,7,0.05,Gap-Up,20.9,NO,LOW ★
280,KSR,-4.17,27.6,-0.1017,0.0,6.51,5.86,0.0,-0.14,7,-0.08,Gap-Up,20.9,NO,LOW ★
281,INDIANCARD,-1.37,61.6,1.5416,0.91,5.14,0.15,0.0,0.0,7,0.0,—,20.8,NO,LOW ★
282,SWANDEF,3.31,66.1,-5.0927,0.65,4.47,4.32,0.0,0.2,7,0.12,—,20.8,NO,LOW ★
283,ACSTECH,4.11,63.5,-0.2671,0.57,5.94,0.66,0.0,0.0,3,0.0,—,20.8,NO,LOW ★
284,ONMOBILE,1.48,69.1,0.7017,0.68,7.08,0.06,0.0,0.01,7,0.01,—,20.7,NO,LOW ★
285,EMBDL,0.0,68.6,0.2818,1.0,4.21,0.78,0.0,0.08,7,0.05,—,20.7,NO,LOW ★
286,PANSARI,0.81,79.1,7.2654,0.97,6.63,4.44,0.0,0.11,7,0.07,"Breakout, Doji",20.7,NO,LOW ★
287,EQUIPPP,1.22,60.4,0.0452,0.91,5.81,1.28,0.0,0.0,7,0.0,—,20.7,NO,LOW ★
288,TCC,-2.53,38.7,0.9295,0.25,6.15,1.39,0.0,0.0,7,0.0,Accumulation,20.7,NO,LOW ★
289,BANDHANBNK,5.07,51.7,-0.7041,0.66,3.65,2.3,0.0,-0.1,7,-0.06,—,20.6,NO,LOW ★
290,ACMESOLAR,2.5,69.6,-1.7603,0.69,4.12,1.26,0.0,0.11,7,0.07,—,20.6,NO,LOW ★
291,CONSOFINVT,0.0,86.0,4.1406,0.95,4.49,0.24,0.0,0.19,4,0.11,—,20.6,NO,LOW ★
292,TTKPRESTIG,0.71,72.6,2.692,0.77,4.52,0.27,0.0,0.47,7,0.28,—,20.6,NO,LOW ★
293,MCLOUD,-0.91,50.5,-0.1035,0.52,6.33,0.25,0.0,0.09,7,0.06,—,20.6,NO,LOW ★
294,BHAGERIA,4.26,42.4,-3.6992,0.32,5.56,0.27,0.0,0.23,7,0.14,Accumulation,20.6,NO,LOW ★
295,LOYALTEX,-2.74,42.6,-0.4642,0.08,6.54,2.14,0.0,-0.15,3,-0.09,—,20.6,NO,LOW ★
296,CUPID,1.06,69.4,1.0546,0.85,5.59,1.4,0.0,0.05,7,0.03,Gap-Up,20.5,NO,LOW ★
297,KERNEX,1.58,58.0,-26.1345,0.56,5.89,0.56,0.0,0.24,7,0.14,—,20.5,NO,LOW ★
298,ZENTEC,3.72,39.7,-4.9243,0.64,4.33,0.54,0.0,0.04,7,0.03,—,20.5,NO,LOW ★
299,GANGAFORGE,3.76,38.6,-0.0325,0.11,8.66,1.07,0.0,0.0,2,0.0,Accumulation,20.5,NO,LOW ★
300,ARENTERP,0.0,41.7,0.1545,0.59,7.43,0.28,0.0,0.0,0,0.0,—,20.5,NO,LOW ★
301,SIKA,-0.52,60.4,9.0941,0.75,7.37,0.42,0.0,0.2,7,0.12,—,20.5,NO,LOW ★
302,ARFIN,0.0,44.1,-0.1042,0.42,5.93,1.13,0.0,0.28,7,0.17,Doji,20.5,NO,LOW ★
303,TPLPLASTEH,0.1,71.2,0.9829,0.84,5.99,0.2,0.0,0.0,2,0.0,—,20.5,NO,LOW ★
304,JTLIND,-2.77,47.6,-0.3101,0.42,4.99,0.44,0.0,0.0,7,0.0,—,20.5,NO,LOW ★
305,IGCL,3.5,75.2,0.868,0.92,5.12,0.99,0.0,0.0,7,0.0,—,20.5,NO,LOW ★
306,AUTOIND,3.29,75.3,1.2953,1.0,4.67,1.16,0.0,0.19,7,0.12,Gap-Up,20.5,NO,LOW ★
307,RISHABH,1.46,72.3,4.7931,0.9,5.28,1.14,0.0,-0.04,7,-0.03,Doji,20.5,NO,LOW ★
308,GANECOS,-2.44,75.2,25.6086,0.92,4.22,0.41,0.0,-0.06,7,-0.04,—,20.4,NO,LOW ★
309,SYRMA,0.76,63.9,-6.0034,0.89,4.2,0.86,0.0,0.24,7,0.14,Doji,20.4,NO,LOW ★
310,GLOBALE,2.01,35.9,-0.1138,0.06,7.8,1.13,0.0,0.0,7,0.0,—,20.4,NO,LOW ★
311,GKWLIMITED,4.28,42.3,-6.1733,0.59,2.98,9.62,0.0,-0.12,5,-0.07,Engulfing,20.4,NO,LOW ★
312,NAVKARURB,4.35,25.7,-0.0198,0.25,6.7,1.06,0.0,0.0,3,0.0,"Gap-Up, Doji",20.4,NO,LOW ★
313,MEGASTAR,2.17,74.9,1.3207,0.88,4.34,1.57,0.0,0.0,7,0.0,—,20.4,NO,LOW ★
314,QUESS,-2.17,72.6,1.7328,0.77,4.7,0.43,0.0,0.2,7,0.12,—,20.4,NO,LOW ★
315,SUMIT,2.11,83.2,0.7883,0.94,4.65,0.86,0.0,0.24,7,0.14,—,20.4,NO,LOW ★
316,EUROPRATIK,0.95,75.1,2.2351,0.91,4.48,0.42,0.0,0.09,7,0.06,—,20.4,NO,LOW ★
317,REMSONSIND,-2.91,37.6,0.4606,0.22,4.63,2.52,0.0,0.28,2,0.17,—,20.4,NO,LOW ★
318,VELJAN,-1.15,66.4,14.0859,0.68,7.23,0.15,0.0,0.0,7,0.0,—,20.3,NO,LOW ★
319,STYL,-0.33,84.8,3.9398,0.96,4.68,0.47,0.0,0.13,7,0.08,Gap-Up,20.3,NO,LOW ★
320,SMCGLOBAL,6.56,58.2,-0.1767,0.99,3.91,6.54,0.0,0.19,7,0.12,Breakout,20.3,NO,LOW ★
321,COMSYN,0.0,69.7,1.2243,0.76,8.94,2.0,0.0,0.0,4,0.0,Doji,20.3,NO,LOW ★
322,HLEGLAS,0.11,70.0,1.9543,1.0,4.75,0.44,0.0,0.0,7,0.0,Doji,20.2,NO,LOW ★
323,HECPROJECT,-4.13,53.8,-0.193,0.45,7.63,0.94,0.0,0.11,6,0.07,Gap-Up,20.2,NO,LOW ★
324,DENORA,0.06,54.5,-4.8289,0.58,5.7,0.69,0.0,0.21,7,0.12,"Accumulation, Doji",20.2,NO,LOW ★
325,MTEDUCARE,-3.7,39.4,-0.0642,0.16,9.11,0.6,0.0,0.0,7,0.0,"Gap-Up, Accumulation",20.2,NO,LOW ★
326,UNICHEMLAB,-1.82,84.0,18.1595,1.0,5.45,0.41,0.55,-0.11,7,0.15,—,20.2,NO,LOW ★
327,GALAPREC,0.43,61.1,-0.3522,0.75,6.32,0.34,0.0,0.07,4,0.04,Doji,20.1,NO,LOW ★
328,GRAVITA,2.38,63.6,15.4779,1.0,3.81,0.96,0.0,0.19,7,0.11,—,20.1,NO,LOW ★
329,AMIRCHAND,2.59,81.5,4.3968,0.94,4.39,0.61,0.0,-0.07,7,-0.04,—,20.1,NO,LOW ★
330,OMNI,-1.14,56.6,-2.471,0.7,5.93,0.6,0.0,0.0,7,0.0,—,20.1,NO,LOW ★
331,RADHIKAJWE,-2.03,66.5,0.8711,1.0,4.23,0.49,0.0,-0.11,4,-0.07,—,20.1,NO,LOW ★
332,SIKKO,-1.7,61.1,0.044,0.86,5.18,0.65,0.0,0.31,7,0.19,—,20.1,NO,LOW ★
333,GRAPHITE,5.45,40.6,-0.0325,0.37,3.46,3.5,0.0,0.21,7,0.13,—,20.0,NO,LOW ★
334,NOVARTIND,1.93,69.5,-2.4752,0.78,4.25,1.25,0.0,0.12,7,0.07,—,20.0,NO,LOW ★
335,ABDL,-2.68,54.5,-2.2795,0.48,4.0,1.46,0.0,0.38,7,0.23,—,20.0,NO,LOW ★
336,SPANDANA,0.79,72.3,3.6606,0.86,4.5,0.22,0.0,0.14,7,0.09,—,19.9,NO,LOW ★
337,CANTABIL,-0.59,64.7,1.1108,0.66,4.73,0.5,0.0,0.15,7,0.09,Doji,19.9,NO,LOW ★
338,IITL,-2.97,50.0,0.5284,0.14,7.42,1.04,0.0,-0.04,7,-0.02,Gap-Up,19.9,NO,LOW ★
339,SPAL,-1.6,63.0,6.174,0.75,7.53,0.43,0.55,0.0,7,0.22,—,19.9,NO,LOW ★
340,RAIN,1.32,63.1,0.6044,0.94,4.23,0.62,0.0,0.22,7,0.13,—,19.9,NO,LOW ★
341,CPPLUS,0.5,51.4,-32.0779,0.76,3.99,0.99,0.0,0.11,7,0.06,—,19.9,NO,LOW ★
342,OAL,-0.75,51.1,1.8503,0.81,5.06,0.36,0.8,-0.12,7,0.25,—,19.9,NO,LOW ★
343,KABRAEXTRU,-0.44,75.3,3.8581,0.88,5.2,0.21,0.0,0.0,3,0.0,—,19.9,NO,LOW ★
344,GTECJAINX,-1.98,56.5,-0.6144,0.23,4.25,1.11,0.0,0.34,5,0.2,Consolidation,19.9,NO,LOW ★
345,DPABHUSHAN,3.71,89.5,28.7972,1.0,3.94,0.55,0.0,0.25,7,0.15,Gap-Up,19.9,NO,LOW ★
346,AARTECH,-0.81,48.5,-0.1519,0.51,8.28,0.05,0.0,0.0,7,0.0,—,19.9,NO,LOW ★
347,THYROCARE,-3.71,43.1,-5.4956,0.07,4.85,1.66,0.0,-0.07,7,-0.04,—,19.9,NO,LOW ★
348,MWL,-90.1,4.1,-22.9008,0.0,90.17,125.06,0.0,0.04,7,0.03,Doji,19.9,NO,LOW ★
349,IFGLEXPOR,-1.23,68.5,4.1733,0.87,6.33,0.11,0.0,0.0,7,0.0,—,19.8,NO,LOW ★
350,RAJESHEXPO,0.3,45.7,0.6794,0.52,6.34,1.22,0.0,0.06,7,0.04,—,19.8,NO,LOW ★
351,IRISDOREME,-1.16,66.2,0.273,0.8,5.38,0.51,0.0,0.09,7,0.05,—,19.8,NO,LOW ★
352,IKIO,1.87,71.0,4.7634,1.0,6.78,0.37,0.0,-0.03,7,-0.02,—,19.8,NO,LOW ★
353,CCAVENUE,0.0,73.1,0.1027,0.89,5.68,2.13,0.0,0.22,7,0.13,—,19.8,NO,LOW ★
354,MAZDA,3.06,53.2,-0.5873,0.59,6.0,0.07,0.0,0.0,7,0.0,—,19.8,NO,LOW ★
355,CALSOFT,4.25,34.1,-0.3736,0.42,5.98,1.02,0.0,-0.09,7,-0.05,Gap-Up,19.8,NO,LOW ★
356,LINC,2.97,53.9,-0.9354,0.49,6.34,3.25,0.0,0.26,7,0.16,—,19.7,NO,LOW ★
357,SHREEPUSHK,-1.16,69.5,2.5311,0.85,4.02,1.01,0.0,0.0,4,0.0,—,19.7,NO,LOW ★
358,STLTECH,-2.04,30.8,-15.43,0.12,6.55,0.67,0.0,0.1,7,0.06,Accumulation,19.7,NO,LOW ★
359,EMAMIREAL,-1.75,21.7,-0.8149,0.03,5.26,2.1,0.0,0.15,2,0.09,Hammer,19.7,NO,LOW ★
360,EQUITASBNK,5.21,63.5,0.117,1.0,3.36,2.24,0.0,-0.23,7,-0.14,Breakout,19.7,NO,LOW ★
361,MOREPENLAB,0.43,74.7,0.2519,0.8,5.18,0.69,0.0,-0.07,7,-0.04,—,19.7,NO,LOW ★
362,MORARJEE,0.72,60.4,0.0494,0.78,6.49,3.65,0.0,0.0,7,0.0,—,19.7,NO,LOW ★
363,MENONBE,-1.35,46.2,-0.468,0.66,5.79,0.44,0.0,0.4,2,0.24,—,19.7,NO,LOW ★
364,GINNIFILA,-2.09,65.1,0.3462,0.75,7.56,0.3,0.0,0.0,1,0.0,—,19.7,NO,LOW ★
365,TAMBOLIIN,-0.16,74.6,-0.619,0.62,6.49,0.5,0.0,0.0,1,0.0,—,19.7,NO,LOW ★
366,CCCL,0.0,27.4,-0.0583,0.5,6.89,0.93,0.0,0.29,7,0.18,—,19.7,NO,LOW ★
367,ABAN,-0.66,27.2,-0.0132,0.21,5.97,2.65,0.0,0.0,7,0.0,—,19.7,NO,LOW ★
368,FEDFINA,0.0,63.2,0.8545,0.88,3.42,1.07,0.0,0.09,7,0.06,—,19.6,NO,LOW ★
369,EMKAY,0.0,36.3,-1.6922,0.45,5.45,0.51,0.0,0.27,7,0.16,—,19.6,NO,LOW ★
370,KEYFINSERV,-0.5,56.1,1.9716,0.66,5.5,1.29,0.0,0.0,0,0.0,—,19.6,NO,LOW ★
371,LOVABLE,1.36,55.7,-0.0363,0.63,5.92,0.73,0.0,0.0,7,0.0,Doji,19.6,NO,LOW ★
372,FUSION,2.06,79.8,4.457,0.9,5.39,1.13,0.0,-0.07,7,-0.04,—,19.6,NO,LOW ★
373,MEDICAMEQ,-0.02,58.5,1.6731,0.6,6.32,0.41,0.0,0.1,6,0.06,—,19.6,NO,LOW ★
374,ARKADE,0.47,75.2,1.0923,0.94,3.83,1.17,0.0,0.13,7,0.08,Doji,19.6,NO,LOW ★
375,AVADHSUGAR,1.22,71.8,6.7135,0.89,3.81,0.33,0.0,0.4,7,0.24,—,19.6,NO,LOW ★
376,PAUSHAKLTD,3.14,74.8,5.5329,0.94,5.67,3.02,0.0,0.18,7,0.11,Breakout,19.6,NO,LOW ★
377,RAJRATAN,3.5,63.5,2.1645,1.0,4.27,0.78,0.73,0.22,7,0.42,—,19.6,NO,LOW ★
378,RICOAUTO,2.25,33.1,-1.6115,0.32,4.79,1.2,0.0,0.41,7,0.25,Accumulation,19.5,NO,LOW ★
379,APOLLO,0.0,54.3,-4.1216,0.43,5.48,1.13,0.7,0.26,7,0.44,Accumulation,19.5,NO,LOW ★
380,OLAELEC,0.05,43.8,-0.5957,0.12,5.18,0.6,0.0,-0.14,7,-0.09,Accumulation,19.5,NO,LOW ★
381,MAWANASUG,0.05,53.2,0.4923,0.72,4.55,0.58,0.0,0.0,3,0.0,Doji,19.5,NO,LOW ★
382,MANCREDIT,-0.22,63.9,-1.385,0.68,7.4,0.23,0.0,0.11,7,0.06,Doji,19.5,NO,LOW ★
383,DEEDEV,3.13,49.2,-7.1729,0.63,6.11,0.87,0.0,0.37,7,0.22,—,19.5,NO,LOW ★
384,AYE,0.63,53.2,-1.4172,0.54,5.58,3.05,0.0,-0.04,7,-0.03,Doji,19.5,NO,LOW ★
385,SHAREINDIA,0.17,87.2,5.1644,1.0,4.46,0.18,0.0,0.15,7,0.09,—,19.5,NO,LOW ★
386,COMPINFO,-2.48,27.8,-0.0094,0.04,7.69,0.9,0.0,0.0,0,0.0,—,19.5,NO,LOW ★
387,BOHRAIND,0.0,36.0,0.0985,0.34,9.02,1.14,0.0,0.0,0,0.0,Doji,19.5,NO,LOW ★
388,FEL,-2.7,16.7,-0.0026,0.0,5.16,1.68,0.0,-0.04,7,-0.03,—,19.4,NO,LOW ★
389,DJML,0.0,50.2,-1.0069,0.36,7.04,1.06,0.0,0.16,5,0.1,—,19.4,NO,LOW ★
390,IVP,1.13,55.2,0.3644,0.58,5.59,0.14,0.0,-0.14,7,-0.09,Doji,19.4,NO,LOW ★
391,RAMCOIND,-0.34,74.6,4.0794,0.91,4.98,0.38,0.0,0.19,7,0.12,—,19.4,NO,LOW ★
392,DHUNINV,0.0,88.0,12.6167,0.94,5.6,0.15,0.0,0.0,1,0.0,—,19.4,NO,LOW ★
393,ATHERENERG,0.0,90.5,9.482,0.81,4.37,0.37,0.0,0.17,7,0.1,Doji,19.4,NO,LOW ★
394,LEMERITE,1.48,29.6,11.8871,0.3,7.43,0.56,0.0,-0.1,7,-0.06,"Consolidation, Accumulation",19.4,NO,LOW ★
395,BSOFT,5.57,29.3,-0.5956,0.38,3.8,2.19,0.0,0.0,7,0.0,Accumulation,19.4,NO,LOW ★
396,THACKER,-3.8,26.3,-12.9691,0.11,4.64,16.58,0.0,0.12,7,0.07,Doji,19.4,NO,LOW ★
397,PAISALO,1.16,82.2,0.6294,0.86,4.29,0.93,0.0,0.16,7,0.1,—,19.4,NO,LOW ★
398,DGCONTENT,0.0,36.6,0.0596,0.46,5.01,1.02,0.0,0.0,3,0.0,"Accumulation, Doji",19.4,NO,LOW ★
399,BILVYAPAR,-3.46,40.0,0.0587,0.52,6.38,0.75,0.0,0.0,5,0.0,—,19.3,NO,LOW ★
400,LOTUSEYE,-2.34,40.0,-1.2956,0.21,6.16,1.44,0.0,0.0,7,0.0,"Gap-Up, Accumulation",19.3,NO,LOW ★
401,AXISCADES,0.0,27.5,-2.073,0.32,5.07,0.6,0.0,0.25,7,0.15,—,19.3,NO,LOW ★
402,SHIVATEX,-3.26,52.1,1.3481,0.77,5.03,0.15,0.0,0.28,3,0.17,—,19.3,NO,LOW ★
403,SUMEETINDS,0.13,95.8,0.5174,0.86,3.83,0.99,0.0,0.01,7,0.0,Doji,19.3,NO,LOW ★
404,FCL,-1.18,30.9,-0.8709,0.21,6.61,0.89,0.0,0.21,7,0.13,—,19.3,NO,LOW ★
405,IFBAGRO,4.32,62.3,3.9334,0.89,3.26,2.11,0.0,0.34,7,0.2,—,19.3,NO,LOW ★
406,BANSWRAS,-0.88,27.3,-1.9627,0.0,6.39,2.66,0.0,0.0,3,0.0,—,19.3,NO,LOW ★
407,CDSL,6.34,60.0,4.5312,1.0,2.48,7.14,0.0,0.29,7,0.17,Breakout,19.3,NO,LOW ★
408,ORIENTHOT,-1.32,61.5,-1.1819,0.56,6.49,0.7,0.0,0.04,7,0.03,—,19.3,NO,LOW ★
409,LAL,-0.23,62.8,-0.0474,0.55,7.9,0.69,0.0,0.04,7,0.02,—,19.2,NO,LOW ★
410,LEXUS,2.87,42.5,0.0623,0.33,9.29,0.68,0.0,0.08,7,0.05,—,19.2,NO,LOW ★
411,TECILCHEM,-2.5,23.5,-0.0318,0.09,7.47,0.43,0.0,0.0,0,0.0,—,19.2,NO,LOW ★
412,AKSHARCHEM,0.12,37.6,-1.2729,0.57,5.37,2.57,0.0,0.09,7,0.06,Accumulation,19.2,NO,LOW ★
413,BANKINDIA,4.6,47.7,-0.3414,0.6,2.85,1.3,0.0,-0.1,7,-0.06,—,19.2,NO,LOW ★
414,INA,5.37,60.8,1.0725,1.0,4.58,2.53,0.0,-0.01,7,-0.0,"Breakout, Gap-Up, Doji",19.2,NO,LOW ★
415,BCONCEPTS,0.0,94.4,4.4081,0.86,6.59,0.34,0.0,0.19,7,0.11,Gap-Up,19.2,NO,LOW ★
416,RSYSTEMS,2.62,36.1,0.6337,0.45,5.63,0.98,0.0,0.31,7,0.19,"Gap-Up, Accumulation",19.1,NO,LOW ★
417,GUJAPOLLO,5.72,45.5,0.7286,0.62,3.74,3.98,0.0,0.0,3,0.0,Engulfing,19.1,NO,LOW ★
